,Count,Token,Price,7days_cum_sum,7days_acc_rate,price_change
2018-07-02,8,ETK,0.0056229999999999995,52,0.0%,inf%
2020-04-17,1,ETK,0.00021109999999999998,4267,0.0%,inf%
2020-04-12,1,ETK,0.0001383,4266,0.0%,inf%
2020-04-07,1,ETK,0.000144,4265,0.0%,inf%
2020-06-19,1,ETK,7.44e-05,4285,0.0%,inf%
2020-06-22,1,ETK,7.75e-05,4286,0.0%,inf%
2020-07-02,1,ETK,9.09e-05,4289,0.0%,inf%
2020-07-08,1,ETK,9.44e-05,4291,0.0%,inf%
2018-07-04,11,ETK,0.005733,68,0.0%,inf%
2020-07-18,1,ETK,9.18e-05,4292,0.0%,inf%
2018-07-03,5,ETK,0.005533,57,0.0%,inf%
2020-07-28,1,ETK,0.0001093,4293,0.0%,inf%
2020-07-30,1,ETK,0.0001111,4294,0.0%,inf%
2020-08-03,1,ETK,0.0001123,4295,0.0%,inf%
2018-07-01,7,ETK,0.005515,44,0.0%,inf%
2020-05-02,1,ETK,0.0001796,4269,0.0%,inf%
2018-06-30,18,ETK,0.005555,37,0.0%,inf%
2020-08-21,1,ETK,0.00010369999999999999,4296,0.0%,inf%
2020-08-24,1,ETK,0.00010580000000000001,4297,0.0%,inf%
2020-08-26,2,ETK,0.0001032,4299,0.0%,inf%
2018-06-29,11,ETK,0.005273,19,0.0%,inf%
2020-03-20,1,ETK,0.00012409999999999998,4260,0.0%,inf%
2019-06-26,2,ETK,0.0009039,4115,0.0%,inf%
2020-02-24,2,ETK,0.00028989999999999995,4251,0.0%,inf%
2020-03-06,1,ETK,0.0002748,4256,0.0%,inf%
2020-03-01,1,ETK,0.0002565,4253,0.0%,inf%
2020-03-05,1,ETK,0.0002722,4255,0.0%,inf%
2020-02-22,1,ETK,0.0002901,4249,0.0%,inf%
2020-02-19,3,ETK,0.0002881,4248,0.0%,inf%
2020-04-26,1,ETK,0.000154,4268,0.0%,inf%
2020-05-05,1,ETK,0.0001806,4271,0.0%,inf%
2019-05-28,1,ETK,0.0006975,4071,0.0%,inf%
2019-05-26,2,ETK,0.0008726000000000001,4065,0.0%,inf%
2018-12-17,5,ETK,0.0008869999999999999,3509,0.0%,inf%
2019-05-07,3,ETK,0.001048,4035,0.0%,inf%
2019-05-08,2,ETK,0.00108,4037,0.0%,inf%
